Date,Close
2015-02-07 11:35:00,229
2015-02-07 11:36:00,228.98
2015-02-07 11:37:00,228.97
2015-02-07 11:38:00,229.04
2015-02-07 11:39:00,229.04
2015-02-07 11:40:00,229.01
2015-02-07 11:41:00,228.95
2015-02-07 11:42:00,228.94
2015-02-07 11:43:00,228.96
2015-02-07 11:44:00,229
2015-02-07 11:45:00,229.02
2015-02-07 11:46:00,229
2015-02-07 11:47:00,228.81
2015-02-07 11:48:00,228.55
2015-02-07 11:49:00,228.56
2015-02-07 11:50:00,228.6
2015-02-07 11:51:00,228.67
2015-02-07 11:52:00,228.71
2015-02-07 11:53:00,228.77
2015-02-07 11:54:00,228.91
2015-02-07 11:55:00,228.98
2015-02-07 11:56:00,229.07
2015-02-07 11:57:00,229.07
2015-02-07 11:58:00,229.25
2015-02-07 11:59:00,229.24
2015-02-07 12:00:00,229.24
2015-02-07 12:01:00,229.16
2015-02-07 12:02:00,229.2
2015-02-07 12:03:00,229.04
2015-02-07 12:04:00,229.05
2015-02-07 12:05:00,229.04
2015-02-07 12:06:00,229.12
2015-02-07 12:07:00,229.1
2015-02-07 12:08:00,229.08
2015-02-07 12:09:00,229.07
2015-02-07 12:10:00,229.05
2015-02-07 12:11:00,229.04
2015-02-07 12:12:00,228.98
2015-02-07 12:13:00,228.99
2015-02-07 12:14:00,228.87
2015-02-07 12:15:00,228.87
2015-02-07 12:16:00,228.79
2015-02-07 12:17:00,228.78
2015-02-07 12:18:00,228.94
2015-02-07 12:19:00,228.84
2015-02-07 12:20:00,228.75
2015-02-07 12:21:00,228.6
2015-02-07 12:22:00,228.63
2015-02-07 12:23:00,228.59
2015-02-07 12:24:00,228.57
2015-02-07 12:25:00,228.62
2015-02-07 12:26:00,228.69
2015-02-07 12:27:00,228.53
2015-02-07 12:28:00,228.52
2015-02-07 12:29:00,228.61
2015-02-07 12:30:00,228.58
2015-02-07 12:31:00,228.57
2015-02-07 12:32:00,228.64
2015-02-07 12:33:00,228.71
2015-02-07 12:34:00,228.76
2015-02-07 12:35:00,228.87
2015-02-07 12:36:00,228.79
2015-02-07 12:37:00,228.81
2015-02-07 12:38:00,228.79
2015-02-07 12:39:00,229.07
2015-02-07 12:40:00,229.04
2015-02-07 12:41:00,229.21
2015-02-07 12:42:00,229.15
2015-02-07 12:43:00,229.26
2015-02-07 12:44:00,229.17
2015-02-07 12:45:00,229.16
2015-02-07 12:46:00,229.16
2015-02-07 12:47:00,229.1
2015-02-07 12:48:00,229.09
2015-02-07 12:49:00,229.1
2015-02-07 12:50:00,229.21
2015-02-07 12:51:00,229.14
2015-02-07 12:52:00,229.18
2015-02-07 12:53:00,229.31
2015-02-07 12:54:00,229.24
2015-02-07 12:55:00,229.18
2015-02-07 12:56:00,229.13
2015-02-07 12:57:00,229.23
2015-02-07 12:58:00,229.26
2015-02-07 12:59:00,229.22
2015-02-07 13:00:00,229.32
2015-02-07 13:01:00,229.22
2015-02-07 13:02:00,229.17
2015-02-07 13:03:00,229.08
2015-02-07 13:04:00,229.01
2015-02-07 13:05:00,228.93
2015-02-07 13:06:00,229.02
2015-02-07 13:07:00,229.01
2015-02-07 13:08:00,229.04
2015-02-07 13:09:00,228.99
2015-02-07 13:10:00,229.07
2015-02-07 13:11:00,229.06
2015-02-07 13:12:00,229.05
2015-02-07 13:13:00,229.05
2015-02-07 13:14:00,229.03
2015-02-07 13:15:00,228.95
2015-02-07 13:16:00,228.31
2015-02-07 13:17:00,229.07
2015-02-07 13:18:00,229.01
2015-02-07 13:19:00,229.18
2015-02-07 13:20:00,229.32
2015-02-07 13:21:00,229.49
2015-02-07 13:22:00,229.7
2015-02-07 13:23:00,229.6
2015-02-07 13:24:00,229.41
2015-02-07 13:25:00,229.6
2015-02-07 13:26:00,229.49
2015-02-07 13:27:00,229.5
2015-02-07 13:28:00,229.55
2015-02-07 13:29:00,229.64
2015-02-07 13:30:00,229.62
2015-02-07 13:31:00,229.61
2015-02-07 13:32:00,229.63
2015-02-07 13:33:00,229.56
2015-02-07 13:34:00,229.57
2015-02-07 13:35:00,229.45
2015-02-07 13:36:00,229.17
2015-02-07 13:37:00,229.21
2015-02-07 13:38:00,229.22
2015-02-07 13:39:00,229.15
2015-02-07 13:40:00,229.16
2015-02-07 13:41:00,229.23
2015-02-07 13:42:00,229.06
2015-02-07 13:43:00,229.1
2015-02-07 13:44:00,229.07
2015-02-07 13:45:00,229.11
2015-02-07 13:46:00,229.05
2015-02-07 13:47:00,229.08
2015-02-07 13:48:00,229.11
2015-02-07 13:49:00,229.12
2015-02-07 13:50:00,229.17
2015-02-07 13:51:00,229.14
2015-02-07 13:52:00,229.11
2015-02-07 13:53:00,229.11
2015-02-07 13:54:00,229.01
2015-02-07 13:55:00,229.03
2015-02-07 13:56:00,229.13
2015-02-07 13:57:00,228.98
2015-02-07 13:58:00,228.87
2015-02-07 13:59:00,228.77
2015-02-07 14:00:00,228.74
2015-02-07 14:01:00,228.42
2015-02-07 14:02:00,227.95
2015-02-07 14:03:00,227.86
2015-02-07 14:04:00,227.81
2015-02-07 14:05:00,227.96
2015-02-07 14:06:00,227.91
2015-02-07 14:07:00,227.81
2015-02-07 14:08:00,227.84
2015-02-07 14:09:00,227.9
2015-02-07 14:10:00,227.94
2015-02-07 14:11:00,227.99
2015-02-07 14:12:00,227.99
2015-02-07 14:13:00,227.97
2015-02-07 14:14:00,227.99
2015-02-07 14:15:00,228.23
2015-02-07 14:16:00,228.26
2015-02-07 14:17:00,228.23
2015-02-07 14:18:00,228.2
2015-02-07 14:19:00,228.22
2015-02-07 14:20:00,228.34
2015-02-07 14:21:00,228.07
2015-02-07 14:22:00,228.1
2015-02-07 14:23:00,228.18
2015-02-07 14:24:00,228.11
2015-02-07 14:25:00,228.27
2015-02-07 14:26:00,228.18
2015-02-07 14:27:00,228.2
2015-02-07 14:28:00,228.05
2015-02-07 14:29:00,228.16
2015-02-07 14:30:00,228.02
2015-02-07 14:31:00,228.09
2015-02-07 14:32:00,228.1
2015-02-07 14:33:00,228.04
2015-02-07 14:34:00,228.13
2015-02-07 14:35:00,228.08
2015-02-07 14:36:00,228.17
2015-02-07 14:37:00,228.07
2015-02-07 14:38:00,227.91
2015-02-07 14:39:00,227.99
2015-02-07 14:40:00,227.87
2015-02-07 14:41:00,227.76
2015-02-07 14:42:00,227.45
2015-02-07 14:43:00,227.05
2015-02-07 14:44:00,226.97
2015-02-07 14:45:00,226.83
2015-02-07 14:46:00,226.69
2015-02-07 14:47:00,226.4
2015-02-07 14:48:00,226.03
2015-02-07 14:49:00,225.68
2015-02-07 14:50:00,225.89
2015-02-07 14:51:00,226.04
2015-02-07 14:52:00,226.14
2015-02-07 14:53:00,226.21
2015-02-07 14:54:00,226.07
2015-02-07 14:55:00,226.22
2015-02-07 14:56:00,226.14
2015-02-07 14:57:00,226.01
2015-02-07 14:58:00,225.97
2015-02-07 14:59:00,225.71
2015-02-07 15:00:00,225.17
2015-02-07 15:01:00,225.45
2015-02-07 15:02:00,225.45
2015-02-07 15:03:00,225.62
2015-02-07 15:04:00,225.69
2015-02-07 15:05:00,225.61
2015-02-07 15:06:00,225.78
2015-02-07 15:07:00,225.6
2015-02-07 15:08:00,225.66
2015-02-07 15:09:00,225.76
2015-02-07 15:10:00,225.79
2015-02-07 15:11:00,225.99
2015-02-07 15:12:00,226.01
2015-02-07 15:13:00,226.17
2015-02-07 15:14:00,226.16
2015-02-07 15:15:00,226.3
2015-02-07 15:16:00,226.27
2015-02-07 15:17:00,226.23
2015-02-07 15:18:00,226.15
2015-02-07 15:19:00,226.24
2015-02-07 15:20:00,226.22
2015-02-07 15:21:00,226.05
2015-02-07 15:22:00,226.16
2015-02-07 15:23:00,226.03
2015-02-07 15:24:00,226.1
2015-02-07 15:25:00,225.98
2015-02-07 15:26:00,226.08
2015-02-07 15:27:00,226
2015-02-07 15:28:00,225.97
2015-02-07 15:29:00,225.93
2015-02-07 15:30:00,225.64
2015-02-07 15:31:00,225.7
2015-02-07 15:32:00,225.31
2015-02-07 15:33:00,225.03
2015-02-07 15:34:00,224.96
2015-02-07 15:35:00,224.79
2015-02-07 15:36:00,224.39
2015-02-07 15:37:00,224.01
2015-02-07 15:38:00,223.92
2015-02-07 15:39:00,224.18
2015-02-07 15:40:00,224.26
2015-02-07 15:41:00,224.29
2015-02-07 15:42:00,224.4
2015-02-07 15:43:00,224.43
2015-02-07 15:44:00,224.61
2015-02-07 15:45:00,224.68
2015-02-07 15:46:00,224.73
2015-02-07 15:47:00,224.78
2015-02-07 15:48:00,224.84
2015-02-07 15:49:00,224.96
2015-02-07 15:50:00,224.9
2015-02-07 15:51:00,224.71
2015-02-07 15:52:00,224.59
2015-02-07 15:53:00,224.65
2015-02-07 15:54:00,224.66
2015-02-07 15:55:00,224.63
2015-02-07 15:56:00,224.61
2015-02-07 15:57:00,224.55
2015-02-07 15:58:00,224.55
2015-02-07 15:59:00,224.57
2015-02-07 16:00:00,224.57
2015-02-07 16:01:00,224.59
2015-02-07 16:02:00,224.56
2015-02-07 16:03:00,224.32
2015-02-07 16:04:00,224.23
2015-02-07 16:05:00,223.58
2015-02-07 16:06:00,223.54
2015-02-07 16:07:00,223.3
2015-02-07 16:08:00,223.83
2015-02-07 16:09:00,223.88
2015-02-07 16:10:00,224.01
2015-02-07 16:11:00,224.44
2015-02-07 16:12:00,224.34
2015-02-07 16:13:00,224.51
2015-02-07 16:14:00,224.53
2015-02-07 16:15:00,224.55
2015-02-07 16:16:00,224.5
2015-02-07 16:17:00,224.45
2015-02-07 16:18:00,224.64
2015-02-07 16:19:00,224.61
2015-02-07 16:20:00,224.67
2015-02-07 16:21:00,224.69
2015-02-07 16:22:00,224.7
2015-02-07 16:23:00,224.67
2015-02-07 16:24:00,224.61
2015-02-07 16:25:00,224.52
2015-02-07 16:26:00,224.53
2015-02-07 16:27:00,224.55
2015-02-07 16:28:00,224.56
2015-02-07 16:29:00,224.49
2015-02-07 16:30:00,224.56
2015-02-07 16:31:00,224.63
2015-02-07 16:32:00,224.82
2015-02-07 16:33:00,225.04
2015-02-07 16:34:00,225.1
2015-02-07 16:35:00,225.29
2015-02-07 16:36:00,225.26
2015-02-07 16:37:00,225.22
2015-02-07 16:38:00,225.29
2015-02-07 16:39:00,225.25
2015-02-07 16:40:00,225.31
2015-02-07 16:41:00,225.37
2015-02-07 16:42:00,225.31
2015-02-07 16:43:00,225.44
2015-02-07 16:44:00,225.5
2015-02-07 16:45:00,225.7
2015-02-07 16:46:00,225.9
2015-02-07 16:47:00,225.94
2015-02-07 16:48:00,225.91
2015-02-07 16:49:00,225.88
2015-02-07 16:50:00,225.71
2015-02-07 16:51:00,225.43
2015-02-07 16:52:00,225.47
2015-02-07 16:53:00,225.34
2015-02-07 16:54:00,225.3
2015-02-07 16:55:00,225.36
2015-02-07 16:56:00,225.33
2015-02-07 16:57:00,225.33
2015-02-07 16:58:00,225.29
2015-02-07 16:59:00,225.15
2015-02-07 17:00:00,225.05
2015-02-07 17:01:00,225.13
2015-02-07 17:02:00,225.09
2015-02-07 17:03:00,225.13
2015-02-07 17:04:00,225.18
2015-02-07 17:05:00,225.43
2015-02-07 17:06:00,225.39
2015-02-07 17:07:00,225.51
2015-02-07 17:08:00,225.57
2015-02-07 17:09:00,225.52
2015-02-07 17:10:00,225.43
2015-02-07 17:11:00,225.5
2015-02-07 17:12:00,225.6
2015-02-07 17:13:00,225.61
2015-02-07 17:14:00,225.77
2015-02-07 17:15:00,225.63
2015-02-07 17:16:00,225.64
2015-02-07 17:17:00,225.6
2015-02-07 17:18:00,225.61
2015-02-07 17:19:00,225.7
2015-02-07 17:20:00,225.59
2015-02-07 17:21:00,225.53
2015-02-07 17:22:00,225.57
2015-02-07 17:23:00,225.69
2015-02-07 17:24:00,225.58
2015-02-07 17:25:00,225.61
2015-02-07 17:26:00,225.6
2015-02-07 17:27:00,225.46
2015-02-07 17:28:00,225.27
2015-02-07 17:29:00,225.2
2015-02-07 17:30:00,225.02
2015-02-07 17:31:00,224.94
2015-02-07 17:32:00,224.77
2015-02-07 17:33:00,224.74
2015-02-07 17:34:00,224.63
2015-02-07 17:35:00,224.65
2015-02-07 17:36:00,224.63
2015-02-07 17:37:00,224.59
2015-02-07 17:38:00,224.41
2015-02-07 17:39:00,224.43
2015-02-07 17:40:00,224.35
2015-02-07 17:41:00,224.29
2015-02-07 17:42:00,224.12
2015-02-07 17:43:00,224.11
2015-02-07 17:44:00,224.02
2015-02-07 17:45:00,223.85
2015-02-07 17:46:00,223.79
2015-02-07 17:47:00,223.74
2015-02-07 17:48:00,223.77
2015-02-07 17:49:00,223.91
2015-02-07 17:50:00,224.05
2015-02-07 17:51:00,224.07
2015-02-07 17:52:00,224.15
2015-02-07 17:53:00,224.15
2015-02-07 17:54:00,224.22
2015-02-07 17:55:00,224.21
2015-02-07 17:56:00,224.15
2015-02-07 17:57:00,224.23
2015-02-07 17:58:00,224.34
2015-02-07 17:59:00,224.23
2015-02-07 18:00:00,224.29
2015-02-07 18:01:00,224.27
2015-02-07 18:02:00,224.33
2015-02-07 18:03:00,224.6
2015-02-07 18:04:00,224.55
2015-02-07 18:05:00,224.71
2015-02-07 18:06:00,224.75
2015-02-07 18:07:00,224.81
2015-02-07 18:08:00,224.68
2015-02-07 18:09:00,224.64
2015-02-07 18:10:00,224.58
2015-02-07 18:11:00,224.63
2015-02-07 18:12:00,224.5
2015-02-07 18:13:00,224.46
2015-02-07 18:14:00,224.47
2015-02-07 18:15:00,224.47
2015-02-07 18:16:00,224.45
2015-02-07 18:17:00,224.52
2015-02-07 18:18:00,224.44
2015-02-07 18:19:00,224.2
2015-02-07 18:20:00,224.22
2015-02-07 18:21:00,224.22
2015-02-07 18:22:00,224.01
2015-02-07 18:23:00,225.11
2015-02-07 18:24:00,224.95
2015-02-07 18:25:00,225.22
2015-02-07 18:26:00,225.44
2015-02-07 18:27:00,225.57
2015-02-07 18:28:00,225.49
2015-02-07 18:29:00,225.38
2015-02-07 18:30:00,225.33
2015-02-07 18:31:00,225.63
2015-02-07 18:32:00,226.14
2015-02-07 18:33:00,226.83
2015-02-07 18:34:00,226.67
2015-02-07 18:35:00,226.56
2015-02-07 18:36:00,226.58
2015-02-07 18:37:00,226.74
2015-02-07 18:38:00,226.73
2015-02-07 18:39:00,226.89
2015-02-07 18:40:00,227.02
2015-02-07 18:41:00,227.05
2015-02-07 18:42:00,227.27
2015-02-07 18:43:00,227.23
2015-02-07 18:44:00,227.31
2015-02-07 18:45:00,227.23
2015-02-07 18:46:00,227.3
2015-02-07 18:47:00,227.18
2015-02-07 18:48:00,226.74
2015-02-07 18:49:00,226.63
2015-02-07 18:50:00,226.76
2015-02-07 18:51:00,226.82
2015-02-07 18:52:00,226.87
2015-02-07 18:53:00,226.86
2015-02-07 18:54:00,226.92
2015-02-07 18:55:00,226.92
2015-02-07 18:56:00,226.95
2015-02-07 18:57:00,226.95
2015-02-07 18:58:00,226.95
2015-02-07 18:59:00,226.95
2015-02-07 19:00:00,226.99
2015-02-07 19:01:00,226.97
2015-02-07 19:02:00,227.02
2015-02-07 19:03:00,227
2015-02-07 19:04:00,227.05
2015-02-07 19:05:00,227.16
2015-02-07 19:06:00,227.08
2015-02-07 19:07:00,226.76
2015-02-07 19:08:00,226.99
2015-02-07 19:09:00,226.93
2015-02-07 19:10:00,226.63
2015-02-07 19:11:00,226.74
2015-02-07 19:12:00,226.55
2015-02-07 19:13:00,226.8
2015-02-07 19:14:00,226.77
2015-02-07 19:15:00,226.7
2015-02-07 19:16:00,226.63
2015-02-07 19:17:00,226.55
2015-02-07 19:18:00,226.6
2015-02-07 19:19:00,226.61
2015-02-07 19:20:00,226.55
2015-02-07 19:21:00,226.63
2015-02-07 19:22:00,226.69
2015-02-07 19:23:00,226.8
2015-02-07 19:24:00,226.84
2015-02-07 19:25:00,226.86
2015-02-07 19:26:00,226.82
2015-02-07 19:27:00,226.88
2015-02-07 19:28:00,226.78
2015-02-07 19:29:00,226.92
2015-02-07 19:30:00,226.83
2015-02-07 19:31:00,226.88
2015-02-07 19:32:00,226.81
2015-02-07 19:33:00,226.92
2015-02-07 19:34:00,226.9
2015-02-07 19:35:00,226.86
2015-02-07 19:36:00,226.88
2015-02-07 19:37:00,226.86
2015-02-07 19:38:00,226.81
2015-02-07 19:39:00,226.91
2015-02-07 19:40:00,226.93
2015-02-07 19:41:00,226.96
2015-02-07 19:42:00,226.74
2015-02-07 19:43:00,226.94
2015-02-07 19:44:00,226.92
2015-02-07 19:45:00,227.2
2015-02-07 19:46:00,227.23
2015-02-07 19:47:00,227.17
2015-02-07 19:48:00,227.23
2015-02-07 19:49:00,227.15
2015-02-07 19:50:00,227.19
2015-02-07 19:51:00,227.22
2015-02-07 19:52:00,227.17
2015-02-07 19:53:00,227.18
2015-02-07 19:54:00,227.26
2015-02-07 19:55:00,227.28
2015-02-07 19:56:00,227.21
2015-02-07 19:57:00,227.3
2015-02-07 19:58:00,227.26
2015-02-07 19:59:00,227.27
2015-02-07 20:00:00,227.38
2015-02-07 20:01:00,227.32
2015-02-07 20:02:00,227.4
2015-02-07 20:03:00,227.48
2015-02-07 20:04:00,227.5
2015-02-07 20:05:00,227.44
2015-02-07 20:06:00,227.51
2015-02-07 20:07:00,227.56
2015-02-07 20:08:00,227.6
2015-02-07 20:09:00,227.58
2015-02-07 20:10:00,227.52
2015-02-07 20:11:00,227.51
2015-02-07 20:12:00,227.45
2015-02-07 20:13:00,227.45
2015-02-07 20:14:00,227.45
2015-02-07 20:15:00,227.59
2015-02-07 20:16:00,227.65
2015-02-07 20:17:00,227.49
2015-02-07 20:18:00,227.47
2015-02-07 20:19:00,227.58
2015-02-07 20:20:00,227.66
2015-02-07 20:21:00,227.57
2015-02-07 20:22:00,227.51
2015-02-07 20:23:00,227.51
2015-02-07 20:24:00,227.52
2015-02-07 20:25:00,227.53
2015-02-07 20:26:00,227.58
2015-02-07 20:27:00,227.6
2015-02-07 20:28:00,227.75
2015-02-07 20:29:00,227.73
2015-02-07 20:30:00,228.03
2015-02-07 20:31:00,228.06
2015-02-07 20:32:00,228.06
2015-02-07 20:33:00,228.09
2015-02-07 20:34:00,228.12
2015-02-07 20:35:00,227.94
2015-02-07 20:36:00,227.98
2015-02-07 20:37:00,227.71
2015-02-07 20:38:00,227.47
2015-02-07 20:39:00,227.46
2015-02-07 20:40:00,227.44
2015-02-07 20:41:00,227.52
2015-02-07 20:42:00,227.51
2015-02-07 20:43:00,227.56
2015-02-07 20:44:00,227.53
2015-02-07 20:45:00,227.6
2015-02-07 20:46:00,227.86
2015-02-07 20:47:00,227.73
2015-02-07 20:48:00,227.73
2015-02-07 20:49:00,227.71
2015-02-07 20:50:00,227.6
2015-02-07 20:51:00,227.58
2015-02-07 20:52:00,227.76
2015-02-07 20:53:00,227.46
2015-02-07 20:54:00,227.43
2015-02-07 20:55:00,227.47
2015-02-07 20:56:00,227.43
2015-02-07 20:57:00,227.39
2015-02-07 20:58:00,227.49
2015-02-07 20:59:00,227.45
2015-02-07 21:00:00,227.5
2015-02-07 21:01:00,227.27
2015-02-07 21:02:00,227.33
2015-02-07 21:03:00,227.21
2015-02-07 21:04:00,227.04
2015-02-07 21:05:00,226.63
2015-02-07 21:06:00,226.23
2015-02-07 21:07:00,226.21
2015-02-07 21:08:00,226.22
2015-02-07 21:09:00,226.19
2015-02-07 21:10:00,226.32
2015-02-07 21:11:00,226.2
2015-02-07 21:12:00,226.35
2015-02-07 21:13:00,226.27
2015-02-07 21:14:00,226.36
2015-02-07 21:15:00,226.27
2015-02-07 21:16:00,226.21
2015-02-07 21:17:00,226.15
2015-02-07 21:18:00,226.42
2015-02-07 21:19:00,226.51
2015-02-07 21:20:00,226.65
2015-02-07 21:21:00,226.77
2015-02-07 21:22:00,226.8
2015-02-07 21:23:00,226.8
2015-02-07 21:24:00,226.61
2015-02-07 21:25:00,226.62
2015-02-07 21:26:00,226.67
2015-02-07 21:27:00,226.76
2015-02-07 21:28:00,226.72
2015-02-07 21:29:00,226.79
2015-02-07 21:30:00,226.78
2015-02-07 21:31:00,226.85
2015-02-07 21:32:00,226.99
2015-02-07 21:33:00,226.95
2015-02-07 21:34:00,226.92
2015-02-07 21:35:00,226.81
2015-02-07 21:36:00,226.78
2015-02-07 21:37:00,226.64
2015-02-07 21:38:00,226.83
2015-02-07 21:39:00,226.78
2015-02-07 21:40:00,226.82
2015-02-07 21:41:00,226.85
2015-02-07 21:42:00,226.79
2015-02-07 21:43:00,226.93
2015-02-07 21:44:00,226.95
2015-02-07 21:45:00,226.84
2015-02-07 21:46:00,226.87
2015-02-07 21:47:00,226.81
2015-02-07 21:48:00,226.66
2015-02-07 21:49:00,226.65
2015-02-07 21:50:00,226.66
2015-02-07 21:51:00,226.76
2015-02-07 21:52:00,226.71
2015-02-07 21:53:00,226.77
2015-02-07 21:54:00,226.77
2015-02-07 21:55:00,226.96
2015-02-07 21:56:00,226.83
2015-02-07 21:57:00,226.75
2015-02-07 21:58:00,226.72
2015-02-07 21:59:00,226.76
2015-02-07 22:00:00,226.73
2015-02-07 22:01:00,226.71
2015-02-07 22:02:00,226.9
2015-02-07 22:03:00,227.13
2015-02-07 22:04:00,227.22
2015-02-07 22:05:00,227.45
2015-02-07 22:06:00,227.48
2015-02-07 22:07:00,227.54
2015-02-07 22:08:00,227.53
2015-02-07 22:09:00,227.67
2015-02-07 22:10:00,227.52
2015-02-07 22:11:00,227.78
2015-02-07 22:12:00,227.73
2015-02-07 22:13:00,227.69
2015-02-07 22:14:00,227.75
2015-02-07 22:15:00,227.96
2015-02-07 22:16:00,227.72
2015-02-07 22:17:00,227.68
2015-02-07 22:18:00,227.64
2015-02-07 22:19:00,227.57
2015-02-07 22:20:00,227.41
2015-02-07 22:21:00,227.32
2015-02-07 22:22:00,227.29
2015-02-07 22:23:00,227.25
2015-02-07 22:24:00,227.32
2015-02-07 22:25:00,227.42
2015-02-07 22:26:00,227.5
2015-02-07 22:27:00,227.42
2015-02-07 22:28:00,227.42
2015-02-07 22:29:00,227.31
2015-02-07 22:30:00,227.32
2015-02-07 22:31:00,227.3
2015-02-07 22:32:00,227.37
2015-02-07 22:33:00,227.39
2015-02-07 22:34:00,227.54
2015-02-07 22:35:00,227.48
2015-02-07 22:36:00,227.74
2015-02-07 22:37:00,227.83
2015-02-07 22:38:00,227.78
2015-02-07 22:39:00,227.79
2015-02-07 22:40:00,227.83
2015-02-07 22:41:00,227.83
2015-02-07 22:42:00,227.84
2015-02-07 22:43:00,227.82
2015-02-07 22:44:00,227.85
2015-02-07 22:45:00,227.93
2015-02-07 22:46:00,227.92
2015-02-07 22:47:00,227.98
2015-02-07 22:48:00,228.21
2015-02-07 22:49:00,228.04
2015-02-07 22:50:00,228.17
2015-02-07 22:51:00,228.13
2015-02-07 22:52:00,228.13
2015-02-07 22:53:00,228.1
2015-02-07 22:54:00,228.23
2015-02-07 22:55:00,228.17
2015-02-07 22:56:00,228.23
2015-02-07 22:57:00,227.85
2015-02-07 22:58:00,228.07
2015-02-07 22:59:00,228.01
2015-02-07 23:00:00,227.97
2015-02-07 23:01:00,227.94
2015-02-07 23:02:00,228.01
2015-02-07 23:03:00,227.64
2015-02-07 23:04:00,227.87
2015-02-07 23:05:00,227.9
2015-02-07 23:06:00,227.87
2015-02-07 23:07:00,228.02
2015-02-07 23:08:00,227.9
2015-02-07 23:09:00,227.8
